TimeElapsed,time,territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,FinalMandates
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,IL,0,0.3,0.31,24,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,PNR,0,0.22,0.23,18,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,MPT,0,0.16,0.17,13,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,PDR,0,0.15,0.15,12,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,PPM,0,0.15,0.15,12,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,PURP,0,0.14,0.14,11,0,0
0,06-10-2019 20:10,Avora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1,111,1.14,62.58,15541,9726,PTP,0,0.12,0.13,10,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PS,0,42.78,45.17,3140,5,5
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PPD/PSD,0,22.22,23.46,1631,3,3
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,B.E.,0,10.4,10.98,763,1,1
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PCP-PEV,0,6.2,6.54,455,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,CDS-PP,0,3.8,4.01,279,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PAN,0,3,3.16,220,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,CH,0,1.57,1.65,115,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PCTP/MRPP,0,0.68,0.72,50,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,L,0,0.65,0.69,48,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,R.I.R.,0,0.6,0.63,44,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,A,0,0.48,0.5,35,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,NC,0,0.45,0.47,33,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,IL,0,0.41,0.43,30,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PPM,0,0.31,0.33,23,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,MPT,0,0.27,0.29,20,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PURP,0,0.27,0.29,20,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PNR,0,0.26,0.27,19,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PTP,0,0.19,0.2,14,0,0
0,06-10-2019 20:10,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PDR,0,0.18,0.19,13,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PPD/PSD,0,37.53,39.63,11070,2,1
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PS,0,37.24,39.32,10983,1,2
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,B.E.,0,6,6.34,1770,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,CDS-PP,0,5.58,5.9,1647,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PCP-PEV,0,2.27,2.4,670,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PAN,0,1.27,1.34,375,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,CH,0,1.11,1.17,328,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,R.I.R.,0,0.66,0.7,196,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,IL,0,0.51,0.54,151,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PCTP/MRPP,0,0.46,0.48,135,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,A,0,0.41,0.44,122,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,L,0,0.39,0.41,115,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PTP,0,0.29,0.3,85,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PNR,0,0.22,0.23,65,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PURP,0,0.19,0.2,55,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,NC,0,0.18,0.19,53,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,MPT,0,0.16,0.17,48,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PDR,0,0.13,0.13,37,0,0
0,06-10-2019 20:10,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PPM,0,0.09,0.09,26,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PPD/PSD,0,48.23,51.42,3627,7,5
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PS,0,22.38,23.86,1683,3,4
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,CDS-PP,0,6.74,7.19,507,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,B.E.,0,5.89,6.28,443,0,1
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PAN,0,2.29,2.44,172,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,CH,0,1.42,1.52,107,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PCP-PEV,0,1.36,1.45,102,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,IL,0,1.01,1.08,76,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,R.I.R.,0,0.88,0.94,66,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,A,0,0.84,0.89,63,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,L,0,0.69,0.74,52,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PCTP/MRPP,0,0.36,0.38,27,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,NC,0,0.25,0.27,19,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,MPT,0,0.23,0.24,17,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PPM,0,0.23,0.24,17,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PDR,0,0.2,0.21,15,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PNR,0,0.2,0.21,15,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PURP,0,0.2,0.21,15,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PTP,0,0.19,0.2,14,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,JPP,0,0.12,0.13,9,0,0
0,06-10-2019 20:10,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,MAS,0,0.09,0.1,7,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PS,0,34.64,36.57,1584,20,20
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PPD/PSD,0,29.19,30.82,1335,17,12
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,B.E.,0,7.78,8.22,356,4,5
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PCP-PEV,0,5.69,6,260,3,4
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,CDS-PP,0,5.49,5.79,251,3,2
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PAN,0,3.26,3.44,149,1,2
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,CH,0,1.64,1.73,75,0,1
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,R.I.R.,0,1.29,1.36,59,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,L,0,1.05,1.11,48,0,1
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PCTP/MRPP,0,1.05,1.11,48,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,A,0,0.98,1.04,45,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,IL,0,0.7,0.74,32,0,1
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PNR,0,0.5,0.53,23,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,MPT,0,0.28,0.3,13,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PPM,0,0.28,0.3,13,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PDR,0,0.26,0.28,12,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PTP,0,0.22,0.23,10,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,MAS,0,0.17,0.18,8,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,PURP,0,0.15,0.16,7,0,0
0,06-10-2019 20:10,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,NC,0,0.09,0.09,4,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PPD/PSD,0,49.11,50.35,1570,4,3
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PS,0,26.96,27.65,862,2,3
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,CDS-PP,0,11.01,11.29,352,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,B.E.,0,2.82,2.89,90,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,JPP,0,1.25,1.28,40,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,R.I.R.,0,0.88,0.9,28,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PCP-PEV,0,0.78,0.8,25,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PTP,0,0.66,0.67,21,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PCTP/MRPP,0,0.63,0.64,20,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PAN,0,0.59,0.61,19,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,CH,0,0.53,0.55,17,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,IL,0,0.5,0.51,16,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PURP,0,0.38,0.38,12,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,L,0,0.34,0.35,11,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,A,0,0.25,0.26,8,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PNR,0,0.25,0.26,8,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,MPT,0,0.22,0.22,7,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PPM,0,0.19,0.19,6,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,PDR,0,0.16,0.16,5,0,0
0,06-10-2019 20:10,Madeira,0,6,54,9,19,0.59,60,1.88,46.69,6848,3197,32,1,98,3.05,46.04,6983,3215,NC,0,0.03,0.03,1,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PS,0,43.66,45.37,3188,2,2
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PCP-PEV,0,18.05,18.76,1318,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PPD/PSD,0,16.75,17.4,1223,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,B.E.,0,6.74,7,492,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,CDS-PP,0,3.08,3.2,225,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,CH,0,2.52,2.62,184,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PCTP/MRPP,0,1.84,1.91,134,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PAN,0,1.25,1.3,91,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,L,0,0.51,0.53,37,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,R.I.R.,0,0.41,0.43,30,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,A,0,0.37,0.38,27,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,IL,0,0.33,0.34,24,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PURP,0,0.25,0.26,18,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PNR,0,0.21,0.21,15,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,MPT,0,0.18,0.19,13,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PDR,0,0.05,0.06,4,0,0
0,06-10-2019 20:10,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PTP,0,0.05,0.06,4,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PS,0,42.08,43.79,4861,20,17
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PPD/PSD,0,33.48,34.85,3868,15,15
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,B.E.,0,5.67,5.9,655,2,4
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,R.I.R.,0,3.35,3.49,387,1,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,CDS-PP,0,3.33,3.47,385,1,1
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PCP-PEV,0,2.27,2.36,262,1,2
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PAN,0,1.71,1.77,197,0,1
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PCTP/MRPP,0,0.66,0.68,76,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,L,0,0.64,0.67,74,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,CH,0,0.57,0.59,66,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,IL,0,0.49,0.51,57,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PTP,0,0.27,0.28,31,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,JPP,0,0.23,0.23,26,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,A,0,0.22,0.23,25,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PDR,0,0.21,0.22,24,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PNR,0,0.21,0.22,24,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PURP,0,0.2,0.21,23,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,MPT,0,0.16,0.17,19,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,PPM,0,0.15,0.15,17,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,NC,0,0.11,0.12,13,0,0
0,06-10-2019 20:10,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,MAS,0,0.09,0.09,10,0,0
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PS,0,39.72,41.72,9114,5,4
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PPD/PSD,0,25.84,27.14,5929,3,3
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,B.E.,0,9.25,9.71,2122,1,1
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PCP-PEV,0,7.13,7.49,1637,0,1
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,CDS-PP,0,4.24,4.45,973,0,0
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PAN,0,2.24,2.35,514,0,0
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,CH,0,1.45,1.52,333,0,0
0,06-10-2019 20:10,Santaraam,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PCTP/MRPP,0,0.83,0.87,191,0,0
